"cell_tower_id1","cell_tower_id2","source1_name","source2_name","device_name_1","device_name_2","frequency1","frequency2","frequency_band","latitude1","longitude1","latitude2","longitude2","district1","district2","id_1","id_2"
"KU0026","KU0088","Ridigama-KU0026-13G/835-24-ODU-1(RTNRF-1)","Barandana-KU0088-13G/835-24-ODU-1(RTNRF-1)","Ridigama-KU0026-13G/835","Barandana-KU0088-13G/835"," 12,765.00 "," 13,031.00 ",13,7.54691,80.4928,7.49389,80.4309,"Kurunegala","Kurunegala",77,1302
"TR0038","TR0042","Tiriyai_Dialog-TR0038-7G/715-23-ODU-1(RTNRF-1)","Gomarankadawala-TR0042-7G/715-23-ODU-1(RTNRF-1)","Tiriyai_Dialog-TR0038-7G/715","Gomarankadawala-TR0042-7G/715"," 7,295.00 "," 7,134.00 ",7,8.873611,81.026944,8.677222,80.951667,"Trincomalee","Trincomalee",78,1303
"TR0038","TR0042","Tiriyai_Dialog-TR0038-7G/715-24-ODU-1(RTNRF-1)","Gomarankadawala-TR0042-7G/715-24-ODU-1(RTNRF-1)","Tiriyai_Dialog-TR0038-7G/715","Gomarankadawala-TR0042-7G/715"," 7,295.00 "," 7,134.00 ",7,8.873611,81.026944,8.677222,80.951667,"Trincomalee","Trincomalee",79,1304
"AN0115","VA0045","Galkulama_Kanda-AN0115-13G/495-23-ODU-1(RTNRF-1)","Vedivaittakallu-VA0045-13G/495-23-ODU-1(RTNRF-1)","Galkulama_Kanda-AN0115-13G/495","Vedivaittakallu-VA0045-13G/495"," 12,849.00 "," 13,115.00 ",13,8.893056,80.799167,8.93981,80.6898,"Anuradapura","Vavnia",80,1305
"GM0126","GM0319","Kadawatha_South-GM0126-18G/808-23-ODU-1(RTNRF-1)","Gonahena_East-GM0319-18G/808-23-ODU-1(RTNRF-1)","Kadawatha_South-GM0126-18G/808","Gonahena_East-GM0319-18G/808"," 18,765.00 "," 17,755.00 ",18,6.99,79.9575,6.99601,79.9917,"Gampaha","Gampaha",81,1306
"GM0126","GM0319","Kadawatha_South-GM0126-18G/808-24-ODU-1(RTNRF-1)","Gonahena_East-GM0319-18G/808-24-ODU-1(RTNRF-1)","Kadawatha_South-GM0126-18G/808","Gonahena_East-GM0319-18G/808"," 18,765.00 "," 17,755.00 ",18,6.99,79.9575,6.99601,79.9917,"Gampaha","Gampaha",82,1307
"KI0027","KI0077","Kilinochchi_Town-KI0027-23G/1536-23-ODU-1(RTNRF-1)","Kilinochchi_C-KI0077-23G/1536-23-ODU-1(RTNRF-1)","Kilinochchi_Town-KI0027-23G/1536","Kilinochchi_C-KI0077-23G/1536"," 23,058.00 "," 21,826.00 ",23,9.40082,80.408,9.389167,80.408611,"Kilinochchi","Kilinochchi",83,1308
"KI0027","KI0077","Kilinochchi_Town-KI0027-23G/1536-24-ODU-1(RTNRF-1)","Kilinochchi_C-KI0077-23G/1536-24-ODU-1(RTNRF-1)","Kilinochchi_Town-KI0027-23G/1536","Kilinochchi_C-KI0077-23G/1536"," 23,058.00 "," 21,826.00 ",23,9.40082,80.408,9.389167,80.408611,"Kilinochchi","Kilinochchi",84,1309
"CM0001","CM0037","Anderson_Rd-CM0001-26G/921-23-ODU-1(RTNRF-1)","Kalubowila-CM0037-26G/921-23-ODU-1(RTNRF-1)","Anderson_Rd-CM0001-26G/921","Kalubowila-CM0037-26G/921"," 24,986.50 "," 25,994.50 ",26,6.858333,79.881667,6.865833,79.879444,"Colombo","Colombo",85,1310
"CM0001","CM0037","Anderson_Rd-CM0001-26G/921-24-ODU-1(RTNRF-1)","Kalubowila-CM0037-26G/921-24-ODU-1(RTNRF-1)","Anderson_Rd-CM0001-26G/921","Kalubowila-CM0037-26G/921"," 24,986.50 "," 25,994.50 ",26,6.858333,79.881667,6.865833,79.879444,"Colombo","Colombo",86,1311
"GM0460","GM0023","Dadagamuwa-GM0460-18G/807-23-ODU-1(RTNRF-1)","Kalagedihena-GM0023-18G/807-23-ODU-1(RTNRF-1)","Dadagamuwa-GM0460-18G/807","Kalagedihena-GM0023-18G/807"," 17,782.50 "," 18,792.50 ",18,7.13835,80.0627,7.11991,80.0592,"Gampaha","Gampaha",87,1312
"KU0001","KU0094","Bingiriya-KU0001-18G/1661-23-ODU-1(RTNRF-1)","Kadigamuwa-KU0094-18G/1661-23-ODU-1(RTNRF-1)","Bingiriya-KU0001-18G/1661","Kadigamuwa-KU0094-18G/1661"," 17,727.50 "," 18,737.50 ",18,7.59675,79.9364,7.56365,79.9726,"Kurunegala","Kurunegala",88,1313
"MA0018","MA0042","SILAWATHUREI-MA0018-18G/1743-23-ODU-1(RTNRF-1)","PARISOTTAKANDAL-MA0042-18G/1743-23-ODU-1(RTNRF-1)","SILAWATHUREI-MA0018-18G/1743","PARISOTTAKANDAL-MA0042-18G/1743"," / "," / ",18,8.746389,79.950278,8.656306,79.958411,"Mannar","Mannar",89,1314
"AN0043","AN0212","Palugaswewa-AN0043-18G/1759-23-ODU-1(RTNRF-1)","Ulpotha-AN0212-18G/1759-23-ODU-1(RTNRF-1)","Palugaswewa-AN0043-18G/1759","Ulpotha-AN0212-18G/1759"," 18,765.00 "," 17,755.00 ",18,8.06561,80.7109,8.082694,80.661083,"Anuradapura","Anuradapura",90,1315
"AN0031","AN0153","Thalawa-AN0031-18G/814-23-ODU-1(RTNRF-1)","Kongahawewa-AN0153-18G/814-23-ODU-1(RTNRF-1)","Thalawa-AN0031-18G/814","Kongahawewa-AN0153-18G/814"," 17,810.00 "," 18,820.00 ",18,8.23,80.346389,8.245556,80.303333,"Anuradapura","Anuradapura",91,1316
"AN0031","AN0153","Thalawa-AN0031-18G/814-24-ODU-1(RTNRF-1)","Kongahawewa-AN0153-18G/814-24-ODU-1(RTNRF-1)","Thalawa-AN0031-18G/814","Kongahawewa-AN0153-18G/814"," 17,810.00 "," 18,820.00 ",18,8.23,80.346389,8.245556,80.303333,"Anuradapura","Anuradapura",92,1317
"GM0015","GM0068","Handala-GM0015-23G/913-23-ODU-1(RTNRF-1)","Elakanda-GM0068-23G/913-23-ODU-1(RTNRF-1)","Handala-GM0015-23G/913","Elakanda-GM0068-23G/913"," 21,882.00 "," 23,114.00 ",23,6.9977,79.886,6.994444,79.874722,"Gampaha","Gampaha",93,1318
"GM0015","GM0068","Handala-GM0015-23G/913-24-ODU-1(RTNRF-1)","Elakanda-GM0068-23G/913-24-ODU-1(RTNRF-1)","Handala-GM0015-23G/913","Elakanda-GM0068-23G/913"," 21,882.00 "," 23,114.00 ",23,6.9977,79.886,6.994444,79.874722,"Gampaha","Gampaha",94,1319
"PU0010","PU0069","Mudala-PU0010-18G/1752-23-ODU-1(RTNRF-1)","Kiriyankalli_Airtel-PU0069-18G/1752-23-ODU-1(RTNRF-1)","Mudala-PU0010-18G/1752","Kiriyankalli_Airtel-PU0069-18G/1752"," / "," / ",18,7.81758,79.8247,7.767778,79.829167,"Puttlam","Puttlam",95,1320
"MT0014","MT0009","Degampathana-MT0014-18G/1558-23-ODU-1(RTNRF-1)","Sigiriya-MT0009-18G/1558-23-ODU-1(RTNRF-1)","Degampathana-MT0014-18G/1558","Sigiriya-MT0009-18G/1558"," 17,755.00 "," 18,765.00 ",18,7.9885,80.728,7.94812,80.7523,"Matale","Matale",96,1321
"MT0014","MT0009","Degampathana-MT0014-18G/1558-24-ODU-1(RTNRF-1)","Sigiriya-MT0009-18G/1558-24-ODU-1(RTNRF-1)","Degampathana-MT0014-18G/1558","Sigiriya-MT0009-18G/1558"," 17,755.00 "," 18,765.00 ",18,7.9885,80.728,7.94812,80.7523,"Matale","Matale",97,1322
"PU0060","PU0047","Nainamadama_Beach-PU0060-23G/692-23-ODU-1(RTNRF-1)","Wennappuwa_South_Dialog-PU0047-23G/692-23-ODU-1(RTNRF-1)","Nainamadama_Beach-PU0060-23G/692","Wennappuwa_South_Dialog-PU0047-23G/692"," 23,086.00 "," 21,854.00 ",23,7.315,79.838056,7.33,79.8425,"Puttlam","Puttlam",98,1323
"PU0060","PU0047","Nainamadama_Beach-PU0060-23G/692-24-ODU-1(RTNRF-1)","Wennappuwa_South_Dialog-PU0047-23G/692-24-ODU-1(RTNRF-1)","Nainamadama_Beach-PU0060-23G/692","Wennappuwa_South_Dialog-PU0047-23G/692"," 23,086.00 "," 21,854.00 ",23,7.315,79.838056,7.33,79.8425,"Puttlam","Puttlam",99,1324
"AN0029","AN0168","Punewa-AN0029-13G/543-23-ODU-1(RTNRF-1)","Etawiragollewa-AN0168-13G/543-23-ODU-1(RTNRF-1)","Punewa-AN0029-13G/543","Etawiragollewa-AN0168-13G/543"," 12,793.00 "," 13,059.00 ",13,8.614167,80.462778,8.616389,80.551111,"Anuradapura","Anuradapura",100,1325
"MA0014","MA0025","Periyathampanai-MA0014-15G/595-23-ODU-1(RTNRF-1)","Madu_East-MA0025-15G/595-23-ODU-1(RTNRF-1)","Periyathampanai-MA0014-15G/595","Madu_East-MA0025-15G/595"," 14,417.00 "," 14,907.00 ",15,8.789722,80.254444,8.844722,80.217778,"Mannar","Mannar",101,1326
"BA0010","BA0059","Sittandy-BA0010-11G/441-23-ODU-1(RTNRF-1)","Rugam-BA0059-11G/441-23-ODU-1(RTNRF-1)","Sittandy-BA0010-11G/441","Rugam-BA0059-11G/441"," 10,715.00 "," 11,245.00 ",11,7.824444,81.553333,7.664167,81.500278,"Batticaloa","Batticaloa",102,1327
"PU0036","PU0062","Kalladi-PU0036-15G/850-23-ODU-1(RTNRF-1)","Nagawil-PU0062-15G/850-23-ODU-1(RTNRF-1)","Kalladi-PU0036-15G/850","Nagawil-PU0062-15G/850"," 14,907.00 "," 14,417.00 ",15,7.987778,79.883611,7.9669,79.8319,"Puttlam","Puttlam",103,1328
"PU0036","PU0062","Kalladi-PU0036-15G/850-24-ODU-1(RTNRF-1)","Nagawil-PU0062-15G/850-24-ODU-1(RTNRF-1)","Kalladi-PU0036-15G/850","Nagawil-PU0062-15G/850"," 14,907.00 "," 14,417.00 ",15,7.987778,79.883611,7.9669,79.8319,"Puttlam","Puttlam",104,1329
"KU0026","KU0240","Ridigama-KU0026-18G/912-23-ODU-1(RTNRF-1)","Dodangaslanda-KU0240-18G/912-23-ODU-1(RTNRF-1)","Ridigama-KU0026-18G/912","Dodangaslanda-KU0240-18G/912"," 18,737.50 "," 17,727.50 ",18,7.54691,80.4928,7.57718,80.5285,"Kurunegala","Kurunegala",105,1330
"KU0026","KU0240","Ridigama-KU0026-18G/912-24-ODU-1(RTNRF-1)","Dodangaslanda-KU0240-18G/912-24-ODU-1(RTNRF-1)","Ridigama-KU0026-18G/912","Dodangaslanda-KU0240-18G/912"," 18,737.50 "," 17,727.50 ",18,7.54691,80.4928,7.57718,80.5285,"Kurunegala","Kurunegala",106,1331
"CM0053","CM0808","Kotikawatta-CM0053-18G/1628-23-ODU-1(RTNRF-1)","Obesekarapura_N-CM0808-18G/1628-23-ODU-1(RTNRF-1)","Kotikawatta-CM0053-18G/1628","Obesekarapura_N-CM0808-18G/1628"," 18,902.00 "," 17,892.00 ",18,6.935556,79.914167,6.92158,79.8928,"Colombo","Colombo",107,1332
"CM0053","CM0808","Kotikawatta-CM0053-18G/1628-24-ODU-1(RTNRF-1)","Obesekarapura_N-CM0808-18G/1628-24-ODU-1(RTNRF-1)","Kotikawatta-CM0053-18G/1628","Obesekarapura_N-CM0808-18G/1628"," 18,902.00 "," 17,892.00 ",18,6.935556,79.914167,6.92158,79.8928,"Colombo","Colombo",108,1333
"GM0042","GM0682","Ragama-GM0042-18G/1727-23-ODU-1(RTNRF-1)","Batuwatta_Relocation-GM0682-18G/1727-23-ODU-1(RTNRF-1)","Ragama-GM0042-18G/1727","Batuwatta_Relocation-GM0682-18G/1727"," 18,792.50 "," 17,782.50 ",18,7.03004,79.9243,7.055556,79.942778,"Gampaha","Gampaha",109,1334
"GM0042","GM0682","Ragama-GM0042-18G/1727-24-ODU-1(RTNRF-1)","Batuwatta_Relocation-GM0682-18G/1727-24-ODU-1(RTNRF-1)","Ragama-GM0042-18G/1727","Batuwatta_Relocation-GM0682-18G/1727"," 18,792.50 "," 17,782.50 ",18,7.03004,79.9243,7.055556,79.942778,"Gampaha","Gampaha",110,1335
"PO0024","PO0074","Lakshauyana-PO0024-18G/691-23-ODU-1(RTNRF-1)","Thalpotha-PO0074-18G/691-23-ODU-1(RTNRF-1)","Lakshauyana-PO0024-18G/691","Thalpotha-PO0074-18G/691"," 18,820.00 "," 17,810.00 ",18,7.99447,80.9991,8.03139,81.0311,"Polonnaruwa","Polonnaruwa",111,1336
"AN0014","AN0048","Kahatagasdigili_Town-AN0014-13G/876-23-ODU-1(RTNRF-1)","Rathmalgahawewa-AN0048-13G/876-23-ODU-1(RTNRF-1)","Kahatagasdigili_Town-AN0014-13G/876","Rathmalgahawewa-AN0048-13G/876"," 12,849.00 "," 13,115.00 ",13,8.426944,80.698333,8.527222,80.678056,"Anuradapura","Anuradapura",112,1337
"JA0060","JA0021","Kayts-JA0060-13G/872-23-ODU-1(RTNRF-1)","Punkuduthive-JA0021-13G/872-23-ODU-1(RTNRF-1)","Kayts-JA0060-13G/872","Punkuduthive-JA0021-13G/872"," 12,765.00 "," 13,031.00 ",13,9.68381,79.8591,9.58264,79.8329,"Jaffna","Jaffna",113,1338
"GM0376","GM0471","Negombo_Town-GM0376-26G/752-23-ODU-1(RTNRF-1)","Negombo_Sea_St-GM0471-26G/752-23-ODU-1(RTNRF-1)","Negombo_Town-GM0376-26G/752","Negombo_Sea_St-GM0471-26G/752"," 25,014.50 "," 26,022.50 ",26,7.21214,79.8425,7.21407,79.838,"Gampaha","Gampaha",114,1339
"GM0376","GM0471","Negombo_Town-GM0376-26G/752-24-ODU-1(RTNRF-1)","Negombo_Sea_St-GM0471-26G/752-24-ODU-1(RTNRF-1)","Negombo_Town-GM0376-26G/752","Negombo_Sea_St-GM0471-26G/752"," 25,014.50 "," 26,022.50 ",26,7.21214,79.8425,7.21407,79.838,"Gampaha","Gampaha",115,1340
"JA0039","JA0037","Jaffna_N-JA0039-26G/1327-23-ODU-1(RTNRF-1)","Jaffna_Town-JA0037-26G/1327-23-ODU-1(RTNRF-1)","Jaffna_N-JA0039-26G/1327","Jaffna_Town-JA0037-26G/1327"," 25,015.00 "," 26,023.00 ",26,9.676111,80.009722,9.67027,80.0115,"Jaffna","Jaffna",116,1341
"JA0016","JA0048","Valvetithurai-JA0016-18G/1168-23-ODU-1(RTNRF-1)","Thondamanaru-JA0048-18G/1168-23-ODU-1(RTNRF-1)","Valvetithurai-JA0016-18G/1168","Thondamanaru-JA0048-18G/1168"," 17,810.00 "," 18,820.00 ",18,9.8153,80.1699,9.819167,80.143889,"Jaffna","Jaffna",117,1342
"JA0016","JA0048","Valvetithurai-JA0016-18G/1168-24-ODU-1(RTNRF-1)","Thondamanaru-JA0048-18G/1168-24-ODU-1(RTNRF-1)","Valvetithurai-JA0016-18G/1168","Thondamanaru-JA0048-18G/1168"," 17,810.00 "," 18,820.00 ",18,9.8153,80.1699,9.819167,80.143889,"Jaffna","Jaffna",118,1343
"PU0092","KU0001","Panirendawa-PU0092-18G/1533-23-ODU-1(RTNRF-1)","Bingiriya-KU0001-18G/1533-23-ODU-1(RTNRF-1)","Panirendawa-PU0092-18G/1533","Bingiriya-KU0001-18G/1533"," 18,820.00 "," 17,810.00 ",18,7.55557,79.9005,7.59675,79.9364,"Puttlam","Kurunegala",119,1344
"PU0039","KU0122","Pallama-PU0039-15G/894-23-ODU-1(RTNRF-1)","Weerapokuna-KU0122-15G/894-23-ODU-1(RTNRF-1)","Pallama-PU0039-15G/894","Weerapokuna-KU0122-15G/894"," 14,907.00 "," 14,417.00 ",15,7.69038,79.9204,7.65069,79.986,"Puttlam","Kurunegala",120,1345
"GM0066","GM0242","Dompe-GM0066-18G/676-23-ODU-1(RTNRF-1)","Wanaluwawa-GM0242-18G/676-23-ODU-1(RTNRF-1)","Dompe-GM0066-18G/676","Wanaluwawa-GM0242-18G/676"," 18,765.00 "," 17,755.00 ",18,6.94313,80.068,6.97581,80.0852,"Gampaha","Gampaha",121,1346
"GM0066","GM0242","Dompe-GM0066-18G/676-24-ODU-1(RTNRF-1)","Wanaluwawa-GM0242-18G/676-24-ODU-1(RTNRF-1)","Dompe-GM0066-18G/676","Wanaluwawa-GM0242-18G/676"," 18,765.00 "," 17,755.00 ",18,6.94313,80.068,6.97581,80.0852,"Gampaha","Gampaha",122,1347
"AN0026","AN0038","Mihinthale-AN0026-15G/881-23-ODU-1(RTNRF-1)","Thammennawa-AN0038-15G/881-23-ODU-1(RTNRF-1)","Mihinthale-AN0026-15G/881","Thammennawa-AN0038-15G/881"," / "," / ",15,8.361389,80.518889,8.381667,80.591944,"Anuradapura","Anuradapura",123,1348
"VA0016","VA0040","Poonthoddam-VA0016-18G/1323-23-ODU-1(RTNRF-1)","Thekkanthoddam-VA0040-18G/1323-23-ODU-1(RTNRF-1)","Poonthoddam-VA0016-18G/1323","Thekkanthoddam-VA0040-18G/1323"," 17,810.00 "," 18,820.00 ",18,8.770556,80.51,8.743611,80.488611,"Vavnia","Vavnia",124,1349
"VA0016","VA0040","Poonthoddam-VA0016-18G/1323-24-ODU-1(RTNRF-1)","Thekkanthoddam-VA0040-18G/1323-24-ODU-1(RTNRF-1)","Poonthoddam-VA0016-18G/1323","Thekkanthoddam-VA0040-18G/1323"," 17,810.00 "," 18,820.00 ",18,8.770556,80.51,8.743611,80.488611,"Vavnia","Vavnia",125,1350
"GM0016","CM0463","Hekiththa-GM0016-26G/720-23-ODU-1(RTNRF-1)","Farm_Rd-CM0463-26G/720-23-ODU-1(RTNRF-1)","Hekiththa-GM0016-26G/720","Farm_Rd-CM0463-26G/720"," 26,078.50 "," 25,070.50 ",26,6.986944,79.88,6.9741,79.8785,"Gampaha","Colombo",126,1351
"GM0016","CM0463","Hekiththa-GM0016-26G/720-24-ODU-1(RTNRF-1)","Farm_Rd-CM0463-26G/720-24-ODU-1(RTNRF-1)","Hekiththa-GM0016-26G/720","Farm_Rd-CM0463-26G/720"," 26,078.50 "," 25,070.50 ",26,6.986944,79.88,6.9741,79.8785,"Gampaha","Colombo",127,1352
"CM0150","CM0964","Landmark-CM0150-26G/869-23-ODU-1(RTNRF-1)","Kollupitiya_South-CM0964-26G/869-23-ODU-1(RTNRF-1)","Landmark-CM0150-26G/869","Kollupitiya_South-CM0964-26G/869"," 25,994.50 "," 24,986.50 ",26,6.903611,79.8525,6.898333,79.853333,"Colombo","Colombo",128,1353
"CM0150","CM0964","Landmark-CM0150-26G/869-24-ODU-1(RTNRF-1)","Kollupitiya_South-CM0964-26G/869-24-ODU-1(RTNRF-1)","Landmark-CM0150-26G/869","Kollupitiya_South-CM0964-26G/869"," 25,994.50 "," 24,986.50 ",26,6.903611,79.8525,6.898333,79.853333,"Colombo","Colombo",129,1354
"AN0026","AN0136","Mihinthale_Dialog-AN0026-15G/979-23-ODU-1(RTNRF-1)","Mahakanadarawa-AN0136-15G/979-23-ODU-1(RTNRF-1)","Mihinthale_Dialog-AN0026-15G/979","Mahakanadarawa-AN0136-15G/979"," / "," / ",15,8.361389,80.518889,8.42,80.541944,"Anuradapura","Anuradapura",130,1355
"MA0004","MA0018","Mannar-MA0004-7G/707-23-ODU-1(RTNRF-1)","Silawathura_MTU-MA0018-7G/707-23-ODU-1(RTNRF-1)","Mannar-MA0004-7G/707","Silawathura_MTU-MA0018-7G/707"," 7,310.00 "," 7,149.00 ",7,8.944722,79.925278,8.746389,79.950278,"Mannar","Mannar",131,1356
"MA0004","MA0018","Mannar-MA0004-7G/707-24-ODU-1(RTNRF-1)","Silawathura_MTU-MA0018-7G/707-24-ODU-1(RTNRF-1)","Mannar-MA0004-7G/707","Silawathura_MTU-MA0018-7G/707"," 7,310.00 "," 7,149.00 ",7,8.944722,79.925278,8.746389,79.950278,"Mannar","Mannar",132,1357
"KU0025","KU0274","Pothuhera-KU0025-18G/870-23-ODU-1(RTNRF-1)","Uhumeeya_West-KU0274-18G/870-23-ODU-1(RTNRF-1)","Pothuhera-KU0025-18G/870","Uhumeeya_West-KU0274-18G/870"," 17,810.00 "," 18,820.00 ",18,7.41083,80.3269,7.45092,80.2889,"Kurunegala","Kurunegala",133,1358
"KU0025","KU0274","Pothuhera-KU0025-18G/870-24-ODU-1(RTNRF-1)","Uhumeeya_West-KU0274-18G/870-24-ODU-1(RTNRF-1)","Pothuhera-KU0025-18G/870","Uhumeeya_West-KU0274-18G/870"," 17,810.00 "," 18,820.00 ",18,7.41083,80.3269,7.45092,80.2889,"Kurunegala","Kurunegala",134,1359
"CM0148","CM0491","Kotahena-CM0148-26G/774-24-ODU-1(RTNRF-1)","Sugathadasa_North-CM0491-26G/774-24-ODU-1(RTNRF-1)","Kotahena-CM0148-26G/774","Sugathadasa_North-CM0491-26G/774"," 26,106.50 "," 25,098.50 ",26,6.95016,79.8641,6.95158,79.8722,"Colombo","Colombo",135,1360
"MA0014","VA0012","Periyathampana-MA0014-15G/928-23-ODU-1(RTNRF-1)","Manik_Farm_MTU-VA0012-15G/928-23-ODU-1(RTNRF-1)","Periyathampana-MA0014-15G/928","Manik_Farm_MTU-VA0012-15G/928"," 14,417.00 "," 14,907.00 ",15,8.789722,80.254444,8.72174,80.2324,"Mannar","Vavnia",136,1361
"VA0072","VA0005","Irattaperiyakulama_Dialog-VA0072-15G/596-23-ODU-1(RTNRF-1)","Nelukkulam-VA0005-15G/596-23-ODU-1(RTNRF-1)","Irattaperiyakulama_Dialog-VA0072-15G/596","Nelukkulam-VA0005-15G/596"," 14,417.00 "," 14,907.00 ",15,8.69087,80.4824,8.76296,80.4552,"Vavnia","Vavnia",137,1362
"VA0072","VA0005","Irattaperiyakulama_Dialog-VA0072-15G/596-24-ODU-1(RTNRF-1)","Nelukkulam-VA0005-15G/596-24-ODU-1(RTNRF-1)","Irattaperiyakulama_Dialog-VA0072-15G/596","Nelukkulam-VA0005-15G/596"," 14,417.00 "," 14,907.00 ",15,8.69087,80.4824,8.76296,80.4552,"Vavnia","Vavnia",138,1363
"JA0014","JA0020","Kokuvil_Dialog-JA0014-23G/1621-23-ODU-1(RTNRF-1)","Kokuvil_Town-JA0020-23G/1621-23-ODU-1(RTNRF-1)","Kokuvil_Dialog-JA0014-23G/1621","Kokuvil_Town-JA0020-23G/1621"," 21,854.00 "," 23,086.00 ",23,9.71101,80.019,9.699722,80.012778,"Jaffna","Jaffna",139,1364
"GM0017","GM0461","Imbulgoda-GM0017-18G/1294-23-ODU-1(RTNRF-1)","Thewatta_East-GM0461-18G/1294-23-ODU-1(RTNRF-1)","Imbulgoda-GM0017-18G/1294","Thewatta_East-GM0461-18G/1294"," 18,930.00 "," 17,920.00 ",18,7.03469,79.9894,7.029722,79.961111,"Gampaha","Gampaha",140,1365
"GM0126","GM0693","Kadawatha South Dialog-GM0126-23G/1657-23-ODU-1(RTNRF-1)","Kadawatha_Town_North-GM0693-23G/1657-23-ODU-1(RTNRF-1)","Kadawatha South Dialog-GM0126-23G/1657","Kadawatha_Town_North-GM0693-23G/1657"," 21,882.00 "," 23,114.00 ",23,6.99,79.9575,7.010658,79.957789,"Gampaha","Gampaha",141,1366
"GM0030","GM0180","Kochchikade-GM0030-23G/1346-23-ODU-1(RTNRF-1)","Welihena-GM0180-23G/1346-23-ODU-1(RTNRF-1)","Kochchikade-GM0030-23G/1346","Welihena-GM0180-23G/1346"," 21,882.00 "," 23,114.00 ",23,7.26407,79.8565,7.25012,79.8645,"Gampaha","Gampaha",142,1367
"GM0030","GM0180","Kochchikade-GM0030-23G/1346-24-ODU-1(RTNRF-1)","Welihena-GM0180-23G/1346-24-ODU-1(RTNRF-1)","Kochchikade-GM0030-23G/1346","Welihena-GM0180-23G/1346"," 21,882.00 "," 23,114.00 ",23,7.26407,79.8565,7.25012,79.8645,"Gampaha","Gampaha",143,1368
"CM0145","CM0974","Katubedda-CM0145-26G/1240-23-ODU-1(RTNRF-1)","Lunawa North-CM0974-26G/1240-23-ODU-1(RTNRF-1)","Katubedda-CM0145-26G/1240","Lunawa North-CM0974-26G/1240"," 26,106.50 "," 25,098.50 ",26,6.79432,79.882,6.791944,79.875556,"Colombo","Colombo",144,1369
"CM0145","CM0974","Katubedda-CM0145-26G/1240-24-ODU-1(RTNRF-1)","Lunawa North-CM0974-26G/1240-24-ODU-1(RTNRF-1)","Katubedda-CM0145-26G/1240","Lunawa North-CM0974-26G/1240"," 26,106.50 "," 25,098.50 ",26,6.79432,79.882,6.791944,79.875556,"Colombo","Colombo",145,1370
"GM0043","GM0446","Seeduwa-GM0043-23G/747-23-ODU-1(RTNRF-1)","Raddoluwa_West-GM0446-23G/747-23-ODU-1(RTNRF-1)","Seeduwa-GM0043-23G/747","Raddoluwa_West-GM0446-23G/747"," 23,086.00 "," 21,854.00 ",23,7.14535,79.874,7.13267,79.8856,"Gampaha","Gampaha",146,1371
"GM0043","GM0446","Seeduwa-GM0043-23G/747-24-ODU-1(RTNRF-1)","Raddoluwa_West-GM0446-23G/747-24-ODU-1(RTNRF-1)","Seeduwa-GM0043-23G/747","Raddoluwa_West-GM0446-23G/747"," 23,086.00 "," 21,854.00 ",23,7.14535,79.874,7.13267,79.8856,"Gampaha","Gampaha",147,1372
"GM0058","GM0232","Belummahara-GM0058-18G/752-23-ODU-1(RTNRF-1)","Kimbulgoda-GM0232-18G/752-23-ODU-1(RTNRF-1)","Belummahara-GM0058-18G/752","Kimbulgoda-GM0232-18G/752"," 18,820.00 "," 17,810.00 ",18,7.06635,80.0052,7.07092,80.0315,"Gampaha","Gampaha",148,1373
"GM0058","GM0232","Belummahara-GM0058-18G/752-24-ODU-1(RTNRF-1)","Kimbulgoda-GM0232-18G/752-24-ODU-1(RTNRF-1)","Belummahara-GM0058-18G/752","Kimbulgoda-GM0232-18G/752"," 18,820.00 "," 17,810.00 ",18,7.06635,80.0052,7.07092,80.0315,"Gampaha","Gampaha",149,1374
"GM0237","GM0047","Kamburugalla_Etisalat-GM0237-18G/1606-23-ODU-1(RTNRF-1)","Urapola-GM0047-18G/1606-23-ODU-1(RTNRF-1)","Kamburugalla_Etisalat-GM0237-18G/1606","Urapola-GM0047-18G/1606"," 18,875.00 "," 17,865.00 ",18,7.103639,80.107722,7.10063,80.1456,"Gampaha","Gampaha",150,1375
"PU0021","PU0054","Chilaw_North-PU0021-13G/757-23-ODU-1(RTNRF-1)","Kumarakattuwa-PU0054-13G/757-23-ODU-1(RTNRF-1)","Chilaw_North-PU0021-13G/757","Kumarakattuwa-PU0054-13G/757"," 12,765.00 "," 13,031.00 ",13,7.60093,79.812,7.65375,79.8841,"Puttlam","Puttlam",151,1376
"PU0021","PU0054","Chilaw_North-PU0021-13G/757-24-ODU-1(RTNRF-1)","Kumarakattuwa-PU0054-13G/757-24-ODU-1(RTNRF-1)","Chilaw_North-PU0021-13G/757","Kumarakattuwa-PU0054-13G/757"," 12,765.00 "," 13,031.00 ",13,7.60093,79.812,7.65375,79.8841,"Puttlam","Puttlam",152,1377
"AN0009","AN0155","Kekirawa-AN0009-18G/610-23-ODU-1(RTNRF-1)","Ranajayapura-AN0155-18G/610-23-ODU-1(RTNRF-1)","Kekirawa-AN0009-18G/610","Ranajayapura-AN0155-18G/610"," 17,892.50 "," 18,902.50 ",18,8.04055,80.5975,8.070278,80.553056,"Anuradapura","Anuradapura",153,1378
"AN0009","AN0155","Kekirawa-AN0009-18G/610-24-ODU-1(RTNRF-1)","Ranajayapura-AN0155-18G/610-24-ODU-1(RTNRF-1)","Kekirawa-AN0009-18G/610","Ranajayapura-AN0155-18G/610"," 17,892.50 "," 18,902.50 ",18,8.04055,80.5975,8.070278,80.553056,"Anuradapura","Anuradapura",154,1379
